row	col	gene1	gene2	score	score_ranking	train_edge	test_edge	new_edge
49	61	ABCB8	ABCC8	0.915190577507019	428	0	0	1
62	68	ABCC9	ABCF1	0.9151354432106018	429	0	0	1
83	92	ABHD14B	ABHD3	0.9150881767272949	430	0	0	1
59	83	ABCC5	ABHD14B	0.9148299098014832	431	0	0	1
1	40	A1CF	ABCA8	0.9147905111312866	432	0	0	1
3	49	A2ML1	ABCB8	0.9146808981895447	433	0	0	1
13	31	AAGAB	ABCA11P	0.9145136475563049	434	0	0	1
89	98	ABHD17C	ABI2	0.9142793416976929	435	0	0	1
56	87	ABCC2	ABHD17A	0.9142223596572876	436	0	0	1
17	93	AANAT	ABHD4	0.9140574336051941	437	0	0	1
6	8	A4GNT	AACS	0.913981020450592	438	0	0	1
31	71	ABCA11P	ABCG1	0.9139662981033325	439	0	0	1
20	23	AARS	AASDH	0.9139275550842285	440	0	0	1
25	60	AASS	ABCC6	0.9137669205665588	441	0	0	1
28	75	ABAT	ABCG8	0.9134881496429443	442	0	0	1
83	98	ABHD14B	ABI2	0.9134714007377625	443	0	0	1
21	68	AARS2	ABCF1	0.9131877422332764	444	0	0	1
11	69	AADACL4	ABCF2	0.9131838083267212	445	0	0	1
10	95	AADACL2	ABHD6	0.9130493402481079	446	0	0	1
17	66	AANAT	ABCD4	0.9129589796066284	447	0	0	1
51	88	ABCC1	ABHD17B	0.9127814173698425	448	0	0	1
17	98	AANAT	ABI2	0.9127804040908813	449	0	0	1
66	73	ABCD4	ABCG4	0.9122756123542786	450	0	0	1
21	29	AARS2	ABCA1	0.9121057391166687	451	0	0	1
48	73	ABCB7	ABCG4	0.9117264151573181	452	0	0	1
2	34	A2M	ABCA2	0.9115777015686035	453	0	0	1
1	56	A1CF	ABCC2	0.9111521244049072	454	0	0	1
1	26	A1CF	AATF	0.9107646942138672	455	0	0	1
51	99	ABCC1	ABI3	0.9107348322868347	456	0	0	1
38	86	ABCA6	ABHD16B	0.9107218980789185	457	0	0	1
66	93	ABCD4	ABHD4	0.9103416204452515	458	0	0	1
10	30	AADACL2	ABCA10	0.9102848172187805	459	0	0	1
13	30	AAGAB	ABCA10	0.9101213216781616	460	0	0	1
11	93	AADACL4	ABHD4	0.9094217419624329	461	0	0	1
46	98	ABCB5	ABI2	0.9092972874641418	462	0	0	1
21	44	AARS2	ABCB11	0.9092249274253845	463	0	0	1
47	61	ABCB6	ABCC8	0.9092166423797607	464	0	0	1
33	74	ABCA13	ABCG5	0.9091851115226746	465	0	0	1
15	57	AAMDC	ABCC3	0.9090935587882996	466	0	0	1
29	63	ABCA1	ABCD1	0.9089521169662476	467	0	0	1
83	87	ABHD14B	ABHD17A	0.9088245630264282	468	0	0	1
84	95	ABHD15	ABHD6	0.9085087180137634	469	0	0	1
54	95	ABCC12	ABHD6	0.9083059430122375	470	0	0	1
17	54	AANAT	ABCC12	0.908179521560669	471	0	0	1
16	94	AAMP	ABHD5	0.9079867005348206	472	0	0	1
36	84	ABCA4	ABHD15	0.9078662395477295	473	0	0	1
51	59	ABCC1	ABCC5	0.9075936079025269	474	0	0	1
43	59	ABCB10	ABCC5	0.9071984887123108	475	0	0	1
5	64	A4GALT	ABCD2	0.9068450331687927	476	0	0	1
76	99	ABHD1	ABI3	0.9063077569007874	477	0	0	1
14	29	AAK1	ABCA1	0.9062487483024597	478	0	0	1
14	23	AAK1	AASDH	0.9059901237487793	479	0	0	1
52	85	ABCC10	ABHD16A	0.9059299826622009	480	0	0	1
14	39	AAK1	ABCA7	0.9059296250343323	481	0	0	1
53	85	ABCC11	ABHD16A	0.9059295654296875	482	0	0	1
50	60	ABCB9	ABCC6	0.905502200126648	483	0	0	1
62	93	ABCC9	ABHD4	0.9053642153739929	484	0	0	1
62	84	ABCC9	ABHD15	0.9053424000740051	485	0	0	1
8	97	AACS	ABI1	0.9041845798492432	486	0	0	1
35	72	ABCA3	ABCG2	0.9040051102638245	487	0	0	1
2	18	A2M	AAR2	0.9039194583892822	488	0	0	1
41	78	ABCA9	ABHD11	0.9036796689033508	489	0	0	1
86	87	ABHD16B	ABHD17A	0.9033506512641907	490	0	0	1
17	42	AANAT	ABCB1	0.9018096923828125	491	0	0	1
75	92	ABCG8	ABHD3	0.9015762805938721	492	0	0	1
3	76	A2ML1	ABHD1	0.9015316367149353	493	0	0	1
1	14	A1CF	AAK1	0.9013083577156067	494	0	0	1
60	69	ABCC6	ABCF2	0.9011128544807434	495	0	0	1
73	96	ABCG4	ABHD8	0.9009600281715393	496	0	0	1
30	56	ABCA10	ABCC2	0.900678813457489	497	0	0	1
19	49	AARD	ABCB8	0.9006674885749817	498	0	0	1
18	82	AAR2	ABHD14A	0.9004007577896118	499	0	0	1
12	43	AADAT	ABCB10	0.9003485441207886	500	0	0	1
36	59	ABCA4	ABCC5	0.9002993106842041	501	0	0	1
9	61	AADAC	ABCC8	0.9001009464263916	502	0	0	1
44	66	ABCB11	ABCD4	0.9000819325447083	503	0	0	1
70	73	ABCF3	ABCG4	0.8997125625610352	504	0	0	1
64	72	ABCD2	ABCG2	0.8997081518173218	505	0	0	1
27	79	AATK	ABHD12	0.899415910243988	506	0	0	1
7	93	AAAS	ABHD4	0.8991342186927795	507	0	0	1
62	87	ABCC9	ABHD17A	0.8990974426269531	508	0	0	1
20	65	AARS	ABCD3	0.8988458514213562	509	0	0	1
12	26	AADAT	AATF	0.8986899852752686	510	0	0	1
76	86	ABHD1	ABHD16B	0.8978227972984314	511	0	0	1
61	91	ABCC8	ABHD2	0.897487461566925	512	0	0	1
15	71	AAMDC	ABCG1	0.8974431157112122	513	0	0	1
30	95	ABCA10	ABHD6	0.8973050713539124	514	0	0	1
52	72	ABCC10	ABCG2	0.8971248865127563	515	0	0	1
3	42	A2ML1	ABCB1	0.8971195816993713	516	0	0	1
13	84	AAGAB	ABHD15	0.8969913125038147	517	0	0	1
34	68	ABCA2	ABCF1	0.896988570690155	518	0	0	1
0	20	A1BG	AARS	0.8968870639801025	519	0	0	1
35	37	ABCA3	ABCA5	0.8965561985969543	520	0	0	1
31	99	ABCA11P	ABI3	0.8964059948921204	521	0	0	1
39	51	ABCA7	ABCC1	0.8962541222572327	522	0	0	1
75	76	ABCG8	ABHD1	0.8958873152732849	523	0	0	1
95	99	ABHD6	ABI3	0.8958814740180969	524	0	0	1
29	37	ABCA1	ABCA5	0.8956885933876038	525	0	0	1
26	83	AATF	ABHD14B	0.8953202366828918	526	0	0	1
4	31	A3GALT2	ABCA11P	0.8952255845069885	527	0	0	1
52	64	ABCC10	ABCD2	0.8951418995857239	528	0	0	1
3	23	A2ML1	AASDH	0.8949838280677795	529	0	0	1
54	89	ABCC12	ABHD17C	0.8948608040809631	530	0	0	1
2	27	A2M	AATK	0.8947097063064575	531	0	0	1
30	77	ABCA10	ABHD10	0.8946936726570129	532	0	0	1
81	86	ABHD13	ABHD16B	0.8945441842079163	533	0	0	1
10	93	AADACL2	ABHD4	0.8943992853164673	534	0	0	1
59	69	ABCC5	ABCF2	0.8942776322364807	535	0	0	1
44	86	ABCB11	ABHD16B	0.8942053914070129	536	0	0	1
21	62	AARS2	ABCC9	0.8937856554985046	537	0	0	1
7	75	AAAS	ABCG8	0.8935766220092773	538	0	0	1
17	57	AANAT	ABCC3	0.8931631445884705	539	0	0	1
14	32	AAK1	ABCA12	0.8923925757408142	540	0	0	1
24	50	AASDHPPT	ABCB9	0.8923923373222351	541	0	0	1
41	79	ABCA9	ABHD12	0.8923070430755615	542	0	0	1
47	57	ABCB6	ABCC3	0.8917822241783142	543	0	0	1
1	50	A1CF	ABCB9	0.8917240500450134	544	0	0	1
38	96	ABCA6	ABHD8	0.8917092680931091	545	0	0	1
82	87	ABHD14A	ABHD17A	0.8916211724281311	546	0	0	1
0	88	A1BG	ABHD17B	0.8911336064338684	547	0	0	1
73	87	ABCG4	ABHD17A	0.8911234140396118	548	0	0	1
74	79	ABCG5	ABHD12	0.8908146619796753	549	0	0	1
46	82	ABCB5	ABHD14A	0.8905149698257446	550	0	0	1
64	68	ABCD2	ABCF1	0.8901813626289368	551	0	0	1
37	56	ABCA5	ABCC2	0.8900542855262756	552	0	0	1
58	97	ABCC4	ABI1	0.8900026082992554	553	0	0	1
2	33	A2M	ABCA13	0.8899279236793518	554	0	0	1
36	44	ABCA4	ABCB11	0.8897356986999512	555	0	0	1
15	32	AAMDC	ABCA12	0.889653205871582	556	0	0	1
15	35	AAMDC	ABCA3	0.8895778656005859	557	0	0	1
56	92	ABCC2	ABHD3	0.8892408013343811	558	0	0	1
57	67	ABCC3	ABCE1	0.8887078762054443	559	0	0	1
28	70	ABAT	ABCF3	0.8884021639823914	560	0	0	1
58	63	ABCC4	ABCD1	0.8882231712341309	561	0	0	1
4	70	A3GALT2	ABCF3	0.8880372643470764	562	0	0	1
19	47	AARD	ABCB6	0.8879096508026123	563	0	0	1
54	73	ABCC12	ABCG4	0.8878995180130005	564	0	0	1
0	9	A1BG	AADAC	0.8878582715988159	565	0	0	1
14	18	AAK1	AAR2	0.8877080678939819	566	0	0	1
22	26	AARSD1	AATF	0.887431800365448	567	0	0	1
81	94	ABHD13	ABHD5	0.8873499035835266	568	0	0	1
37	73	ABCA5	ABCG4	0.8872690200805664	569	0	0	1
29	47	ABCA1	ABCB6	0.8870847821235657	570	0	0	1
65	75	ABCD3	ABCG8	0.8869040608406067	571	0	0	1
10	12	AADACL2	AADAT	0.8868718147277832	572	0	0	1
19	98	AARD	ABI2	0.8868089318275452	573	0	0	1
22	84	AARSD1	ABHD15	0.8865898251533508	574	0	0	1
7	74	AAAS	ABCG5	0.8863769173622131	575	0	0	1
8	68	AACS	ABCF1	0.8859655261039734	576	0	0	1
14	68	AAK1	ABCF1	0.8853200078010559	577	0	0	1
84	93	ABHD15	ABHD4	0.8852791786193848	578	0	0	1
34	42	ABCA2	ABCB1	0.8851658701896667	579	0	0	1
15	40	AAMDC	ABCA8	0.884590744972229	580	0	0	1
16	75	AAMP	ABCG8	0.8845530152320862	581	0	0	1
38	55	ABCA6	ABCC13	0.8843370676040649	582	0	0	1
1	36	A1CF	ABCA4	0.8842381834983826	583	0	0	1
23	71	AASDH	ABCG1	0.88407963514328	584	0	0	1
54	66	ABCC12	ABCD4	0.8836199045181274	585	0	0	1
71	97	ABCG1	ABI1	0.8835041522979736	586	0	0	1
8	50	AACS	ABCB9	0.8832417726516724	587	0	0	1
33	80	ABCA13	ABHD12B	0.8832282423973083	588	0	0	1
21	72	AARS2	ABCG2	0.8831620216369629	589	0	0	1
6	9	A4GNT	AADAC	0.8828184008598328	590	0	0	1
59	78	ABCC5	ABHD11	0.8826404213905334	591	0	0	1
23	25	AASDH	AASS	0.8823928833007812	592	0	0	1
63	69	ABCD1	ABCF2	0.8819064497947693	593	0	0	1
85	91	ABHD16A	ABHD2	0.8814800381660461	594	0	0	1
29	31	ABCA1	ABCA11P	0.8814109563827515	595	0	0	1
61	81	ABCC8	ABHD13	0.8813520669937134	596	0	0	1
4	39	A3GALT2	ABCA7	0.8812452554702759	597	0	0	1
2	10	A2M	AADACL2	0.881058394908905	598	0	0	1
4	17	A3GALT2	AANAT	0.8809549808502197	599	0	0	1
27	69	AATK	ABCF2	0.8808000087738037	600	0	0	1
13	93	AAGAB	ABHD4	0.8804261088371277	601	0	0	1
49	94	ABCB8	ABHD5	0.8801147937774658	602	0	0	1
13	19	AAGAB	AARD	0.8800723552703857	603	0	0	1
9	48	AADAC	ABCB7	0.8800098896026611	604	0	0	1
35	87	ABCA3	ABHD17A	0.8799648880958557	605	0	0	1
41	92	ABCA9	ABHD3	0.8796817064285278	606	0	0	1
12	28	AADAT	ABAT	0.8793635964393616	607	0	0	1
29	82	ABCA1	ABHD14A	0.8791490793228149	608	0	0	1
30	58	ABCA10	ABCC4	0.8790798187255859	609	0	0	1
33	79	ABCA13	ABHD12	0.8790695667266846	610	0	0	1
58	62	ABCC4	ABCC9	0.8787163496017456	611	0	0	1
57	81	ABCC3	ABHD13	0.8778267502784729	612	0	0	1
18	79	AAR2	ABHD12	0.8777614235877991	613	0	0	1
2	77	A2M	ABHD10	0.8776168823242188	614	0	0	1
13	90	AAGAB	ABHD18	0.877423107624054	615	0	0	1
77	83	ABHD10	ABHD14B	0.8770427107810974	616	0	0	1
9	73	AADAC	ABCG4	0.8770238757133484	617	0	0	1
46	86	ABCB5	ABHD16B	0.8769012689590454	618	0	0	1
60	89	ABCC6	ABHD17C	0.8764984607696533	619	0	0	1
13	65	AAGAB	ABCD3	0.8764137029647827	620	0	0	1
30	69	ABCA10	ABCF2	0.8761202096939087	621	0	0	1
44	79	ABCB11	ABHD12	0.875805675983429	622	0	0	1
14	21	AAK1	AARS2	0.8755354881286621	623	0	0	1
8	98	AACS	ABI2	0.8753932118415833	624	0	0	1
15	63	AAMDC	ABCD1	0.8750017881393433	625	0	0	1
9	57	AADAC	ABCC3	0.874825656414032	626	0	0	1
5	66	A4GALT	ABCD4	0.874476969242096	627	0	0	1
42	43	ABCB1	ABCB10	0.8743664026260376	628	0	0	1
69	79	ABCF2	ABHD12	0.8742607831954956	629	0	0	1
4	84	A3GALT2	ABHD15	0.8739023208618164	630	0	0	1
19	30	AARD	ABCA10	0.873611330986023	631	0	0	1
29	99	ABCA1	ABI3	0.873489499092102	632	0	0	1
70	77	ABCF3	ABHD10	0.8733993768692017	633	0	0	1
69	81	ABCF2	ABHD13	0.8731399774551392	634	0	0	1
55	80	ABCC13	ABHD12B	0.8730834126472473	635	0	0	1
54	78	ABCC12	ABHD11	0.8728691935539246	636	0	0	1
19	55	AARD	ABCC13	0.8728669285774231	637	0	0	1
41	59	ABCA9	ABCC5	0.872847855091095	638	0	0	1
46	77	ABCB5	ABHD10	0.8728340864181519	639	0	0	1
67	70	ABCE1	ABCF3	0.8728340268135071	640	0	0	1
2	30	A2M	ABCA10	0.8728089928627014	641	0	0	1
73	98	ABCG4	ABI2	0.8725979328155518	642	0	0	1
20	41	AARS	ABCA9	0.8725629448890686	643	0	0	1
2	59	A2M	ABCC5	0.8725041151046753	644	0	0	1
13	60	AAGAB	ABCC6	0.8723767399787903	645	0	0	1
35	83	ABCA3	ABHD14B	0.8721897006034851	646	0	0	1
17	58	AANAT	ABCC4	0.8721022009849548	647	0	0	1
91	98	ABHD2	ABI2	0.8714660406112671	648	0	0	1
66	83	ABCD4	ABHD14B	0.8714419603347778	649	0	0	1
37	92	ABCA5	ABHD3	0.8711350560188293	650	0	0	1
43	58	ABCB10	ABCC4	0.8711277842521667	651	0	0	1
1	15	A1CF	AAMDC	0.8711223602294922	652	0	0	1
46	72	ABCB5	ABCG2	0.8707475066184998	653	0	0	1
68	83	ABCF1	ABHD14B	0.8706347346305847	654	0	0	1
7	19	AAAS	AARD	0.8704062700271606	655	0	0	1
20	62	AARS	ABCC9	0.8700516819953918	656	0	0	1
46	54	ABCB5	ABCC12	0.8697717785835266	657	0	0	1
52	53	ABCC10	ABCC11	0.8697171807289124	658	0	0	1
14	57	AAK1	ABCC3	0.8695454001426697	659	0	0	1
35	41	ABCA3	ABCA9	0.869451105594635	660	0	0	1
52	80	ABCC10	ABHD12B	0.8693804144859314	661	0	0	1
49	60	ABCB8	ABCC6	0.8692535161972046	662	0	0	1
83	93	ABHD14B	ABHD4	0.8691886067390442	663	0	0	1
3	86	A2ML1	ABHD16B	0.8689796328544617	664	0	0	1
18	86	AAR2	ABHD16B	0.8689274787902832	665	0	0	1
42	61	ABCB1	ABCC8	0.8686525821685791	666	0	0	1
29	58	ABCA1	ABCC4	0.8686168193817139	667	0	0	1
9	86	AADAC	ABHD16B	0.8686026930809021	668	0	0	1
68	79	ABCF1	ABHD12	0.8683844804763794	669	0	0	1
44	71	ABCB11	ABCG1	0.8681480884552002	670	0	0	1
56	91	ABCC2	ABHD2	0.8681069612503052	671	0	0	1
24	80	AASDHPPT	ABHD12B	0.8678683042526245	672	0	0	1
76	80	ABHD1	ABHD12B	0.8678556680679321	673	0	0	1
10	56	AADACL2	ABCC2	0.8676445484161377	674	0	0	1
67	87	ABCE1	ABHD17A	0.8675610423088074	675	0	0	1
2	95	A2M	ABHD6	0.8672549724578857	676	0	0	1
32	49	ABCA12	ABCB8	0.8668754696846008	677	0	0	1
67	77	ABCE1	ABHD10	0.8666982054710388	678	0	0	1
49	93	ABCB8	ABHD4	0.8662956953048706	679	0	0	1
26	81	AATF	ABHD13	0.8662633895874023	680	0	0	1
3	31	A2ML1	ABCA11P	0.8658775091171265	681	0	0	1
74	85	ABCG5	ABHD16A	0.8657932281494141	682	0	0	1
9	63	AADAC	ABCD1	0.8655779957771301	683	0	0	1
19	35	AARD	ABCA3	0.865529477596283	684	0	0	1
2	63	A2M	ABCD1	0.865310549736023	685	0	0	1
22	66	AARSD1	ABCD4	0.8653020858764648	686	0	0	1
18	21	AAR2	AARS2	0.8652944564819336	687	0	0	1
43	98	ABCB10	ABI2	0.8652817010879517	688	0	0	1
40	83	ABCA8	ABHD14B	0.8651238679885864	689	0	0	1
3	34	A2ML1	ABCA2	0.8650626540184021	690	0	0	1
2	99	A2M	ABI3	0.8650385141372681	691	0	0	1
23	49	AASDH	ABCB8	0.8648890256881714	692	0	0	1
48	76	ABCB7	ABHD1	0.8647650480270386	693	0	0	1
42	64	ABCB1	ABCD2	0.8647179007530212	694	0	0	1
33	84	ABCA13	ABHD15	0.8645561337471008	695	0	0	1
53	72	ABCC11	ABCG2	0.8641323447227478	696	0	0	1
38	92	ABCA6	ABHD3	0.8641177415847778	697	0	0	1
31	61	ABCA11P	ABCC8	0.8639649152755737	698	0	0	1
29	93	ABCA1	ABHD4	0.8639096617698669	699	0	0	1
42	62	ABCB1	ABCC9	0.8637092113494873	700	0	0	1
33	63	ABCA13	ABCD1	0.8635532259941101	701	0	0	1
33	91	ABCA13	ABHD2	0.8633151650428772	702	0	0	1
14	15	AAK1	AAMDC	0.8631181120872498	703	0	0	1
50	61	ABCB9	ABCC8	0.863081157207489	704	0	0	1
4	18	A3GALT2	AAR2	0.8627779483795166	705	0	0	1
42	45	ABCB1	ABCB4	0.8627649545669556	706	0	0	1
67	99	ABCE1	ABI3	0.8624938130378723	707	0	0	1
6	27	A4GNT	AATK	0.8623397946357727	708	0	0	1
53	70	ABCC11	ABCF3	0.8620112538337708	709	0	0	1
15	24	AAMDC	AASDHPPT	0.8618070483207703	710	0	0	1
5	58	A4GALT	ABCC4	0.8616001605987549	711	0	0	1
4	78	A3GALT2	ABHD11	0.8615137934684753	712	0	0	1
36	49	ABCA4	ABCB8	0.8611921668052673	713	0	0	1
34	36	ABCA2	ABCA4	0.8611705899238586	714	0	0	1
63	94	ABCD1	ABHD5	0.8609951734542847	715	0	0	1
44	55	ABCB11	ABCC13	0.8609747290611267	716	0	0	1
25	84	AASS	ABHD15	0.8607047200202942	717	0	0	1
2	8	A2M	AACS	0.8603564500808716	718	0	0	1
23	95	AASDH	ABHD6	0.8599909543991089	719	0	0	1
1	97	A1CF	ABI1	0.8596277832984924	720	0	0	1
21	30	AARS2	ABCA10	0.85934978723526	721	0	0	1
4	30	A3GALT2	ABCA10	0.8590760827064514	722	0	0	1
77	93	ABHD10	ABHD4	0.8589956164360046	723	0	0	1
11	50	AADACL4	ABCB9	0.8587617874145508	724	0	0	1
18	42	AAR2	ABCB1	0.8585211634635925	725	0	0	1
13	41	AAGAB	ABCA9	0.8581250905990601	726	0	0	1
57	71	ABCC3	ABCG1	0.8580055832862854	727	0	0	1
51	82	ABCC1	ABHD14A	0.857924222946167	728	0	0	1
25	51	AASS	ABCC1	0.8576407432556152	729	0	0	1
45	93	ABCB4	ABHD4	0.8573837876319885	730	0	0	1
1	20	A1CF	AARS	0.8573805093765259	731	0	0	1
92	93	ABHD3	ABHD4	0.8570879101753235	732	0	0	1
37	84	ABCA5	ABHD15	0.8569314479827881	733	0	0	1
66	88	ABCD4	ABHD17B	0.8564780950546265	734	0	0	1
21	36	AARS2	ABCA4	0.8560085296630859	735	0	0	1
34	83	ABCA2	ABHD14B	0.8558758497238159	736	0	0	1
18	36	AAR2	ABCA4	0.8557147979736328	737	0	0	1
4	72	A3GALT2	ABCG2	0.8555885553359985	738	0	0	1
69	74	ABCF2	ABCG5	0.8554719090461731	739	0	0	1
18	49	AAR2	ABCB8	0.8554635047912598	740	0	0	1
65	84	ABCD3	ABHD15	0.8553816080093384	741	0	0	1
0	44	A1BG	ABCB11	0.8546477556228638	742	0	0	1
0	58	A1BG	ABCC4	0.8545721173286438	743	0	0	1
77	88	ABHD10	ABHD17B	0.8544737100601196	744	0	0	1
8	85	AACS	ABHD16A	0.8538473844528198	745	0	0	1
61	87	ABCC8	ABHD17A	0.8535646200180054	746	0	0	1
74	94	ABCG5	ABHD5	0.8534363508224487	747	0	0	1
13	24	AAGAB	AASDHPPT	0.8527690768241882	748	0	0	1
88	97	ABHD17B	ABI1	0.852597177028656	749	0	0	1
26	45	AATF	ABCB4	0.852567195892334	750	0	0	1
23	85	AASDH	ABHD16A	0.852554202079773	751	0	0	1
87	98	ABHD17A	ABI2	0.8525398969650269	752	0	0	1
19	45	AARD	ABCB4	0.8523437976837158	753	0	0	1
64	98	ABCD2	ABI2	0.8521645665168762	754	0	0	1
16	27	AAMP	AATK	0.851789116859436	755	0	0	1
27	42	AATK	ABCB1	0.8516812324523926	756	0	0	1
9	91	AADAC	ABHD2	0.8514000177383423	757	0	0	1
25	86	AASS	ABHD16B	0.8511809706687927	758	0	0	1
1	9	A1CF	AADAC	0.8511090874671936	759	0	0	1
77	79	ABHD10	ABHD12	0.85101318359375	760	0	0	1
21	49	AARS2	ABCB8	0.8508440852165222	761	0	0	1
29	74	ABCA1	ABCG5	0.8507593274116516	762	0	0	1
35	94	ABCA3	ABHD5	0.8504198789596558	763	0	0	1
11	48	AADACL4	ABCB7	0.8502115607261658	764	0	0	1
7	78	AAAS	ABHD11	0.8500027060508728	765	0	0	1
42	63	ABCB1	ABCD1	0.8493468761444092	766	0	0	1
55	74	ABCC13	ABCG5	0.8492034673690796	767	0	0	1
2	44	A2M	ABCB11	0.8486894965171814	768	0	0	1
65	87	ABCD3	ABHD17A	0.8486736416816711	769	0	0	1
17	44	AANAT	ABCB11	0.8483240008354187	770	0	0	1
54	61	ABCC12	ABCC8	0.8480263352394104	771	0	0	1
16	61	AAMP	ABCC8	0.8473595380783081	772	0	0	1
15	21	AAMDC	AARS2	0.8472732305526733	773	0	0	1
38	60	ABCA6	ABCC6	0.8471472263336182	774	0	0	1
43	44	ABCB10	ABCB11	0.846957802772522	775	0	0	1
29	77	ABCA1	ABHD10	0.8468822836875916	776	0	0	1
10	88	AADACL2	ABHD17B	0.8466092944145203	777	0	0	1
43	97	ABCB10	ABI1	0.8465216159820557	778	0	0	1
38	73	ABCA6	ABCG4	0.8462462425231934	779	0	0	1
54	98	ABCC12	ABI2	0.8455978631973267	780	0	0	1
66	84	ABCD4	ABHD15	0.8454262018203735	781	0	0	1
47	89	ABCB6	ABHD17C	0.845275342464447	782	0	0	1
36	96	ABCA4	ABHD8	0.8449642658233643	783	0	0	1
71	77	ABCG1	ABHD10	0.8443730473518372	784	0	0	1
33	53	ABCA13	ABCC11	0.8442955017089844	785	0	0	1
64	67	ABCD2	ABCE1	0.8442638516426086	786	0	0	1
59	91	ABCC5	ABHD2	0.8440728783607483	787	0	0	1
44	59	ABCB11	ABCC5	0.8440614938735962	788	0	0	1
30	90	ABCA10	ABHD18	0.842432975769043	789	0	0	1
16	66	AAMP	ABCD4	0.8419111371040344	790	0	0	1
5	50	A4GALT	ABCB9	0.841604471206665	791	0	0	1
14	62	AAK1	ABCC9	0.8411397337913513	792	0	0	1
49	80	ABCB8	ABHD12B	0.8407931327819824	793	0	0	1
64	65	ABCD2	ABCD3	0.8406019806861877	794	0	0	1
47	95	ABCB6	ABHD6	0.8403110504150391	795	0	0	1
10	64	AADACL2	ABCD2	0.8402002453804016	796	0	0	1
17	30	AANAT	ABCA10	0.8396458029747009	797	0	0	1
64	92	ABCD2	ABHD3	0.8395904898643494	798	0	0	1
51	93	ABCC1	ABHD4	0.8394263982772827	799	0	0	1
23	83	AASDH	ABHD14B	0.8393537402153015	800	0	0	1
37	91	ABCA5	ABHD2	0.8393175005912781	801	0	0	1
17	74	AANAT	ABCG5	0.8391822576522827	802	0	0	1
48	80	ABCB7	ABHD12B	0.839050829410553	803	0	0	1
20	96	AARS	ABHD8	0.8388867974281311	804	0	0	1
14	42	AAK1	ABCB1	0.8387439250946045	805	0	0	1
32	98	ABCA12	ABI2	0.8387396335601807	806	0	0	1
10	32	AADACL2	ABCA12	0.8385255932807922	807	0	0	1
46	67	ABCB5	ABCE1	0.8384355902671814	808	0	0	1
28	30	ABAT	ABCA10	0.8378335237503052	809	0	0	1
75	91	ABCG8	ABHD2	0.8378192782402039	810	0	0	1
9	14	AADAC	AAK1	0.8377209901809692	811	0	0	1
53	79	ABCC11	ABHD12	0.837717592716217	812	0	0	1
17	48	AANAT	ABCB7	0.8376398086547852	813	0	0	1
12	52	AADAT	ABCC10	0.8374022841453552	814	0	0	1
37	59	ABCA5	ABCC5	0.8373271822929382	815	0	0	1
41	58	ABCA9	ABCC4	0.8372815847396851	816	0	0	1
90	96	ABHD18	ABHD8	0.8370331525802612	817	0	0	1
3	89	A2ML1	ABHD17C	0.8369565010070801	818	0	0	1
50	85	ABCB9	ABHD16A	0.8369256258010864	819	0	0	1
37	46	ABCA5	ABCB5	0.8366342186927795	820	0	0	1
67	75	ABCE1	ABCG8	0.8364423513412476	821	0	0	1
80	92	ABHD12B	ABHD3	0.8363490104675293	822	0	0	1
47	87	ABCB6	ABHD17A	0.8362365961074829	823	0	0	1
96	98	ABHD8	ABI2	0.8355898857116699	824	0	0	1
24	55	AASDHPPT	ABCC13	0.8354885578155518	825	0	0	1
3	69	A2ML1	ABCF2	0.835477888584137	826	0	0	1
28	65	ABAT	ABCD3	0.8354719281196594	827	0	0	1
22	64	AARSD1	ABCD2	0.8351952433586121	828	0	0	1
2	60	A2M	ABCC6	0.8351712226867676	829	0	0	1
36	83	ABCA4	ABHD14B	0.8350925445556641	830	0	0	1
80	81	ABHD12B	ABHD13	0.834858238697052	831	0	0	1
41	71	ABCA9	ABCG1	0.8346735239028931	832	0	0	1
4	53	A3GALT2	ABCC11	0.8340950608253479	833	0	0	1
19	38	AARD	ABCA6	0.8340889811515808	834	0	0	1
11	51	AADACL4	ABCC1	0.8340808749198914	835	0	0	1
1	66	A1CF	ABCD4	0.8334270119667053	836	0	0	1
28	72	ABAT	ABCG2	0.8330885171890259	837	0	0	1
36	43	ABCA4	ABCB10	0.8328092694282532	838	0	0	1
32	64	ABCA12	ABCD2	0.8327596187591553	839	0	0	1
10	11	AADACL2	AADACL4	0.8325485587120056	840	0	0	1
80	90	ABHD12B	ABHD18	0.8320916295051575	841	0	0	1
78	98	ABHD11	ABI2	0.8320598602294922	842	0	0	1
90	95	ABHD18	ABHD6	0.832057774066925	843	0	0	1
12	98	AADAT	ABI2	0.8319440484046936	844	0	0	1
2	37	A2M	ABCA5	0.8319416046142578	845	0	0	1
1	96	A1CF	ABHD8	0.831615686416626	846	0	0	1
39	60	ABCA7	ABCC6	0.831551730632782	847	0	0	1
25	76	AASS	ABHD1	0.8313612937927246	848	0	0	1
15	77	AAMDC	ABHD10	0.831224799156189	849	0	0	1
34	52	ABCA2	ABCC10	0.8311653733253479	850	0	0	1
67	91	ABCE1	ABHD2	0.8306601643562317	851	0	0	1
5	46	A4GALT	ABCB5	0.830640435218811	852	0	0	1
21	40	AARS2	ABCA8	0.830635130405426	853	0	0	1
44	49	ABCB11	ABCB8	0.8303431868553162	854	0	0	1
8	15	AACS	AAMDC	0.8303397297859192	855	0	0	1
7	9	AAAS	AADAC	0.830336332321167	856	0	0	1
